prvdr_id,msr_cd,scr,sample,footnote
050394,IMM_1a,78,280,
050396,IMM_2,75,301,
050396,IMM_1a,82,163,
050397,IMM_2,83,29,2
050397,IMM_1a,68,28,2
050407,IMM_2,42,173,
050407,IMM_1a,43,168,
050411,IMM_2,95,262,2
050411,IMM_1a,92,156,2
050414,IMM_2,89,272,
050414,IMM_1a,88,155,
050417,IMM_2,93,149,
050417,IMM_1a,96,99,
050423,IMM_2,66,105,
050423,IMM_1a,71,84,
050424,IMM_2,98,312,
050424,IMM_1a,97,215,
050425,IMM_2,85,292,2
050425,IMM_1a,83,201,2
050426,IMM_2,100,297,2
050426,IMM_1a,100,225,2
050434,IMM_2,61,186,
050434,IMM_1a,70,93,
050435,IMM_2,97,155,2
050435,IMM_1a,98,85,2
050438,IMM_2,56,272,
050438,IMM_1a,75,149,
050441,IMM_2,95,312,
050441,IMM_1a,93,199,
050444,IMM_2,93,252,
050444,IMM_1a,94,154,
050448,IMM_2,78,165,
050448,IMM_1a,84,91,
050454,IMM_2,82,277,2
050454,IMM_1a,75,130,2
050455,IMM_2,92,266,2
050455,IMM_1a,95,142,2
050457,IMM_2,97,267,
050457,IMM_1a,95,198,
050464,IMM_2,78,265,2
050464,IMM_1a,90,129,2
050468,IMM_2,60,357,
050468,IMM_1a,74,212,
050471,IMM_2,89,227,2
050471,IMM_1a,89,120,2
050481,IMM_2,94,284,2
050481,IMM_1a,91,185,2
050485,IMM_2,98,301,2
050485,IMM_1a,97,196,2
050488,IMM_2,70,488,
050488,IMM_1a,65,325,
050492,IMM_2,67,325,2
050492,IMM_1a,73,136,2
050496,IMM_2,84,313,
050496,IMM_1a,86,233,
050498,IMM_2,97,222,
050498,IMM_1a,94,177,
050502,IMM_2,83,289,2
050502,IMM_1a,85,227,2
050503,IMM_2,90,354,
050503,IMM_1a,96,229,
050506,IMM_2,84,272,2
050506,IMM_1a,96,105,2
050510,IMM_2,94,253,2
050510,IMM_1a,93,199,2
050512,IMM_2,90,264,2
050512,IMM_1a,87,149,2
050515,IMM_2,91,259,2
050515,IMM_1a,89,142,2
050516,IMM_2,88,290,
050516,IMM_1a,91,168,
050517,IMM_2,71,244,
050517,IMM_1a,86,115,
050523,IMM_2,82,303,
050523,IMM_1a,85,199,
050526,IMM_2,100,194,
050526,IMM_1a,100,135,
050528,IMM_2,94,189,
050528,IMM_1a,98,84,
050531,IMM_2,21,178,
050531,IMM_1a,43,53,
050534,IMM_2,56,262,2
050534,IMM_1a,90,120,2
050537,IMM_2,91,195,
050537,IMM_1a,90,90,
050541,IMM_2,96,251,2
050541,IMM_1a,93,141,2
050543,IMM_2,34,163,2
050543,IMM_1a,38,21,1
050547,IMM_2,100,35,
050547,IMM_1a,100,20,1
050549,IMM_2,98,267,2
050549,IMM_1a,93,174,2
050551,IMM_2,97,289,2
050551,IMM_1a,97,195,2
050552,IMM_2,Not Available,Not Available,5
050552,IMM_1a,Not Available,Not Available,5
050557,IMM_2,83,280,
050557,IMM_1a,91,173,
050561,IMM_2,75,276,2
050561,IMM_1a,90,148,2
050567,IMM_2,82,278,2
050567,IMM_1a,83,143,2
050568,IMM_2,95,314,2
050568,IMM_1a,95,205,2
050570,IMM_2,79,282,2
050570,IMM_1a,97,153,2
050573,IMM_2,96,299,
050573,IMM_1a,96,236,
050575,IMM_2,90,154,
050575,IMM_1a,83,105,
050580,IMM_2,82,164,
050580,IMM_1a,94,123,
050581,IMM_2,92,317,2
050581,IMM_1a,95,249,2
050586,IMM_2,92,300,2
050586,IMM_1a,92,180,2
050588,IMM_2,91,211,2
050588,IMM_1a,100,127,2
050589,IMM_2,98,225,2
050589,IMM_1a,93,150,2
050590,IMM_2,92,319,
050590,IMM_1a,93,200,
050597,IMM_2,92,262,
050597,IMM_1a,95,148,
050599,IMM_2,61,284,2
050599,IMM_1a,76,127,2
050603,IMM_2,90,256,2
050603,IMM_1a,90,179,2
050604,IMM_2,90,261,2
050604,IMM_1a,87,151,2
050608,IMM_2,13,158,
050608,IMM_1a,12,48,
050609,IMM_2,92,244,2
050609,IMM_1a,92,105,2
050616,IMM_2,81,198,
050616,IMM_1a,88,147,
050618,IMM_2,36,47,
050618,IMM_1a,64,28,
050624,IMM_2,96,285,
050624,IMM_1a,95,182,
050625,IMM_2,93,314,
050625,IMM_1a,90,193,
050633,IMM_2,95,296,2
050633,IMM_1a,98,182,2
050636,IMM_2,80,255,2
050636,IMM_1a,81,161,2
050641,IMM_2,62,206,
050641,IMM_1a,85,110,
050644,IMM_2,85,339,2
050644,IMM_1a,83,175,2
050660,IMM_2,Not Available,Not Available,5
050660,IMM_1a,Not Available,Not Available,5
050663,IMM_2,83,285,2
050663,IMM_1a,84,182,2
050668,IMM_2,96,54,
050668,IMM_1a,92,40,
050674,IMM_2,80,246,2
050674,IMM_1a,84,131,2
050677,IMM_2,95,274,2
050677,IMM_1a,97,161,2
050678,IMM_2,84,267,
050678,IMM_1a,86,168,
050684,IMM_2,88,197,2
050684,IMM_1a,87,171,2
050686,IMM_2,81,236,2
050686,IMM_1a,90,125,2
050688,IMM_2,90,153,2
050688,IMM_1a,92,86,2
050689,IMM_2,75,257,2
050689,IMM_1a,85,133,2
050690,IMM_2,84,243,2
050690,IMM_1a,90,114,2
050696,IMM_2,95,289,2
050696,IMM_1a,94,160,2
050697,IMM_2,75,53,
050697,IMM_1a,26,27,
050701,IMM_2,74,304,
050701,IMM_1a,73,183,
050704,IMM_2,72,223,
050704,IMM_1a,80,176,
050708,IMM_2,97,153,2
050708,IMM_1a,78,102,2
050709,IMM_2,99,272,
050709,IMM_1a,99,190,
050710,IMM_2,86,246,2
050710,IMM_1a,84,164,2
050714,IMM_2,45,78,
050714,IMM_1a,67,24,1
050717,IMM_2,27,33,
050717,IMM_1a,36,22,1
050723,IMM_2,92,263,2
050723,IMM_1a,92,142,2
050724,IMM_2,93,216,
050724,IMM_1a,95,182,
050726,IMM_2,75,153,2
050726,IMM_1a,63,90,2
050727,IMM_2,83,191,
050727,IMM_1a,75,112,
050732,IMM_2,85,203,2
050732,IMM_1a,81,135,2
050735,IMM_2,82,235,2
050735,IMM_1a,86,132,2
050736,IMM_2,45,242,2
050736,IMM_1a,75,105,2
050737,IMM_2,89,230,2
050737,IMM_1a,87,137,2
050738,IMM_2,59,162,2
050738,IMM_1a,88,78,2
050739,IMM_2,100,299,
050739,IMM_1a,100,207,
050740,IMM_2,91,210,2
050740,IMM_1a,91,140,2
050742,IMM_2,98,291,2
050742,IMM_1a,97,218,2
050744,IMM_2,59,264,2
050744,IMM_1a,67,81,2
050745,IMM_2,95,151,2
050745,IMM_1a,96,79,2
050746,IMM_2,93,571,2
050746,IMM_1a,89,214,2
050747,IMM_2,92,214,2
050747,IMM_1a,96,90,2
050748,IMM_2,86,235,2
050748,IMM_1a,83,94,2
050749,IMM_2,98,179,2
050749,IMM_1a,86,66,2
050751,IMM_2,Not Available,Not Available,5
050751,IMM_1a,Not Available,Not Available,5
050752,IMM_2,100,301,2
050752,IMM_1a,100,212,2
050754,IMM_2,58,93,
050754,IMM_1a,76,38,
050755,IMM_2,97,206,
050755,IMM_1a,96,156,
050757,IMM_2,81,343,
050757,IMM_1a,81,246,
050758,IMM_2,79,281,2
050758,IMM_1a,93,147,2
050760,IMM_2,87,252,2
050760,IMM_1a,88,162,2
050761,IMM_2,95,256,2
050761,IMM_1a,99,142,2
050763,IMM_2,84,351,2
050763,IMM_1a,77,211,2
050764,IMM_2,94,314,2
050764,IMM_1a,96,224,2
050765,IMM_2,97,201,2
050765,IMM_1a,96,114,2
050766,IMM_2,93,137,
050766,IMM_1a,94,72,
050767,IMM_2,88,176,2
050767,IMM_1a,89,126,2
050768,IMM_2,95,150,
050768,IMM_1a,96,97,
050769,IMM_2,87,211,
050769,IMM_1a,85,146,
050770,IMM_2,89,324,2
050770,IMM_1a,91,239,2
050771,IMM_2,55,226,2
050771,IMM_1a,54,142,2
050772,IMM_2,87,245,2
050772,IMM_1a,77,115,2
051300,IMM_2,Not Available,Not Available,5
051300,IMM_1a,Not Available,Not Available,5
051301,IMM_2,Not Available,Not Available,5
051301,IMM_1a,Not Available,Not Available,5
051302,IMM_2,Not Available,Not Available,5
051302,IMM_1a,Not Available,Not Available,5
051303,IMM_2,Not Available,Not Available,5
051303,IMM_1a,Not Available,Not Available,5
051304,IMM_2,Not Available,Not Available,5
051304,IMM_1a,Not Available,Not Available,5
051305,IMM_2,Not Available,Not Available,5
051305,IMM_1a,Not Available,Not Available,5
051306,IMM_2,Not Available,Not Available,5
051306,IMM_1a,Not Available,Not Available,5
051307,IMM_2,Not Available,Not Available,5
051307,IMM_1a,Not Available,Not Available,5
051308,IMM_2,Not Available,Not Available,5
051308,IMM_1a,Not Available,Not Available,5
051309,IMM_2,Not Available,Not Available,5
051309,IMM_1a,Not Available,Not Available,5
051310,IMM_2,Not Available,Not Available,5
051310,IMM_1a,Not Available,Not Available,5
051311,IMM_2,Not Available,Not Available,5
051311,IMM_1a,Not Available,Not Available,5
051312,IMM_2,Not Available,Not Available,5
051312,IMM_1a,Not Available,Not Available,5
051314,IMM_2,Not Available,Not Available,5
051314,IMM_1a,Not Available,Not Available,5
051315,IMM_2,Not Available,Not Available,5
051315,IMM_1a,Not Available,Not Available,5
051316,IMM_2,Not Available,Not Available,5
051316,IMM_1a,Not Available,Not Available,5
051317,IMM_2,Not Available,Not Available,5
051317,IMM_1a,Not Available,Not Available,5
051318,IMM_2,60,129,2
051318,IMM_1a,64,70,2
051319,IMM_2,41,145,
051319,IMM_1a,53,81,
051320,IMM_2,Not Available,Not Available,5
051320,IMM_1a,Not Available,Not Available,5
051321,IMM_2,Not Available,Not Available,5
051321,IMM_1a,Not Available,Not Available,5
051323,IMM_2,Not Available,Not Available,5
051323,IMM_1a,Not Available,Not Available,5
051324,IMM_2,Not Available,Not Available,5
051324,IMM_1a,Not Available,Not Available,5
051325,IMM_2,Not Available,Not Available,5
051325,IMM_1a,Not Available,Not Available,5
051328,IMM_2,90,144,2
051328,IMM_1a,88,40,2
051329,IMM_2,87,142,
051329,IMM_1a,80,91,
051331,IMM_2,95,56,
051331,IMM_1a,92,52,
051332,IMM_2,86,152,
051332,IMM_1a,91,128,
053302,IMM_2,Not Available,Not Available,5
053302,IMM_1a,Not Available,Not Available,5
053305,IMM_2,Not Available,Not Available,5
053305,IMM_1a,Not Available,Not Available,5
053309,IMM_2,Not Available,Not Available,5
053309,IMM_1a,Not Available,Not Available,5
060001,IMM_2,93,262,2
060001,IMM_1a,92,155,2
060003,IMM_2,91,271,2
060003,IMM_1a,89,167,2
060004,IMM_2,88,145,
060004,IMM_1a,86,70,
060006,IMM_2,98,160,
060006,IMM_1a,95,97,
060008,IMM_2,70,156,2
060008,IMM_1a,76,74,2
060009,IMM_2,92,254,2
060009,IMM_1a,91,154,2
060010,IMM_2,75,332,
060010,IMM_1a,83,173,
060011,IMM_2,85,260,2
060011,IMM_1a,84,106,2
060012,IMM_2,96,295,
060012,IMM_1a,93,188,
060013,IMM_2,85,253,
060013,IMM_1a,84,132,
060014,IMM_2,80,245,2
060014,IMM_1a,86,100,2
060015,IMM_2,88,330,
060015,IMM_1a,90,205,
060016,IMM_2,96,152,
060016,IMM_1a,94,102,
060020,IMM_2,86,273,
060020,IMM_1a,78,156,
060022,IMM_2,92,372,2
060022,IMM_1a,88,186,2
060023,IMM_2,93,2899,
060023,IMM_1a,93,1515,
060024,IMM_2,73,286,2
060024,IMM_1a,70,121,2
060027,IMM_2,93,255,2
060027,IMM_1a,95,130,2
060028,IMM_2,91,264,2
060028,IMM_1a,88,164,2
060030,IMM_2,97,266,2
060030,IMM_1a,94,161,2
060031,IMM_2,95,297,
060031,IMM_1a,97,160,
060032,IMM_2,98,232,2
060032,IMM_1a,98,115,2
060034,IMM_2,98,274,2
060034,IMM_1a,92,155,2
060036,IMM_2,81,127,
060036,IMM_1a,88,91,
060043,IMM_2,77,30,2
060043,IMM_1a,78,23,1
060044,IMM_2,96,121,2
060044,IMM_1a,96,52,2
060049,IMM_2,98,133,2
060049,IMM_1a,96,57,2
060054,IMM_2,69,156,
060054,IMM_1a,81,109,
060064,IMM_2,91,330,
060064,IMM_1a,89,199,
060065,IMM_2,96,252,2
060065,IMM_1a,88,132,2
060071,IMM_2,59,280,
060071,IMM_1a,71,203,
060075,IMM_2,88,162,
060075,IMM_1a,77,79,
060076,IMM_2,94,134,2
060076,IMM_1a,92,87,2
060096,IMM_2,55,150,
060096,IMM_1a,61,44,
060100,IMM_2,99,265,2
060100,IMM_1a,97,154,2
060103,IMM_2,95,212,
060103,IMM_1a,82,72,
060104,IMM_2,92,274,
060104,IMM_1a,94,181,
060107,IMM_2,75,16,1
060107,IMM_1a,Too few cases,Too few cases,1
060112,IMM_2,96,242,2
060112,IMM_1a,79,104,2
060113,IMM_2,95,276,
060113,IMM_1a,95,152,
060114,IMM_2,85,283,
060114,IMM_1a,85,134,
060116,IMM_2,95,256,2
060116,IMM_1a,95,154,2
060117,IMM_2,Not Available,Not Available,5
060117,IMM_1a,Not Available,Not Available,5
060118,IMM_2,85,432,
060118,IMM_1a,76,83,
060119,IMM_2,75,328,
060119,IMM_1a,75,186,
060124,IMM_2,55,183,
060124,IMM_1a,61,108,
061301,IMM_2,Not Available,Not Available,5
061301,IMM_1a,Not Available,Not Available,5
061302,IMM_2,Not Available,Not Available,5
061302,IMM_1a,Not Available,Not Available,5
061303,IMM_2,Not Available,Not Available,5
061303,IMM_1a,Not Available,Not Available,5
061305,IMM_2,Not Available,Not Available,5
061305,IMM_1a,Not Available,Not Available,5
061307,IMM_2,Not Available,Not Available,5
061307,IMM_1a,Not Available,Not Available,5
061309,IMM_2,Not Available,Not Available,5
061309,IMM_1a,Not Available,Not Available,5
061310,IMM_2,Not Available,Not Available,5
061310,IMM_1a,Not Available,Not Available,5
061311,IMM_2,Not Available,Not Available,5
061311,IMM_1a,Not Available,Not Available,5
061312,IMM_2,Not Available,Not Available,5
061312,IMM_1a,Not Available,Not Available,5
061313,IMM_2,Not Available,Not Available,5
061313,IMM_1a,Not Available,Not Available,5
061314,IMM_2,Not Available,Not Available,5
061314,IMM_1a,Not Available,Not Available,5
061315,IMM_2,92,59,2
061315,IMM_1a,88,50,2
061316,IMM_2,Not Available,Not Available,5
061316,IMM_1a,Not Available,Not Available,5
061317,IMM_2,Not Available,Not Available,5
061317,IMM_1a,Not Available,Not Available,5
061319,IMM_2,Not Available,Not Available,5
061319,IMM_1a,Not Available,Not Available,5
061320,IMM_2,Not Available,Not Available,5
061320,IMM_1a,Not Available,Not Available,5
061321,IMM_2,Not Available,Not Available,5
061321,IMM_1a,Not Available,Not Available,5
061322,IMM_2,Not Available,Not Available,5
061322,IMM_1a,Not Available,Not Available,5
061323,IMM_2,93,14,1
061323,IMM_1a,86,14,1
061324,IMM_2,Not Available,Not Available,5
061324,IMM_1a,Not Available,Not Available,5
061325,IMM_2,Not Available,Not Available,5
061325,IMM_1a,Not Available,Not Available,5
061326,IMM_2,Not Available,Not Available,5
061326,IMM_1a,Not Available,Not Available,5
061327,IMM_2,Not Available,Not Available,5
061327,IMM_1a,Not Available,Not Available,5
061328,IMM_2,Not Available,Not Available,5
061328,IMM_1a,Not Available,Not Available,5
063301,IMM_2,Not Available,Not Available,5
063301,IMM_1a,Not Available,Not Available,5
070001,IMM_2,40,282,2
070001,IMM_1a,57,197,2
070002,IMM_2,81,291,2
070002,IMM_1a,87,190,2
070003,IMM_2,61,257,2
070003,IMM_1a,61,135,2
070004,IMM_2,86,140,2
070004,IMM_1a,95,97,2
070005,IMM_2,84,301,2
070005,IMM_1a,92,196,2
070006,IMM_2,95,283,2
070006,IMM_1a,92,158,2
070007,IMM_2,92,259,2
070007,IMM_1a,92,158,2
070008,IMM_2,86,184,2
070008,IMM_1a,89,145,2
070010,IMM_2,77,257,2
070010,IMM_1a,90,136,2
070011,IMM_2,85,282,2
070011,IMM_1a,91,179,2
070012,IMM_2,84,150,2
070012,IMM_1a,87,122,2
070015,IMM_2,87,139,2
070015,IMM_1a,89,91,2
070016,IMM_2,75,289,
070016,IMM_1a,78,190,
070017,IMM_2,79,275,2
070017,IMM_1a,85,194,2
070018,IMM_2,87,253,2
070018,IMM_1a,94,135,2
070019,IMM_2,99,182,2
070019,IMM_1a,99,146,2
070020,IMM_2,96,305,2
070020,IMM_1a,94,192,2
070021,IMM_2,88,233,2
070021,IMM_1a,89,167,2
070022,IMM_2,71,269,2
070022,IMM_1a,58,113,2
070024,IMM_2,89,314,
070024,IMM_1a,91,203,
070025,IMM_2,79,285,2
070025,IMM_1a,88,169,2
070027,IMM_2,83,263,2
070027,IMM_1a,87,140,2
070028,IMM_2,94,286,2
070028,IMM_1a,97,198,2
070029,IMM_2,76,308,
070029,IMM_1a,80,200,
070031,IMM_2,97,295,2
070031,IMM_1a,95,206,2
070033,IMM_2,96,263,2
070033,IMM_1a,98,161,2
070034,IMM_2,26,307,2
070034,IMM_1a,37,186,2
070035,IMM_2,92,327,2
070035,IMM_1a,90,225,2
070036,IMM_2,98,285,2
070036,IMM_1a,94,162,2
070039,IMM_2,85,163,
070039,IMM_1a,84,161,
070040,IMM_2,100,42,
070040,IMM_1a,98,42,
073300,IMM_2,Not Available,Not Available,5
073300,IMM_1a,Not Available,Not Available,5
080001,IMM_2,90,294,2
080001,IMM_1a,89,132,2
080003,IMM_2,92,289,
080003,IMM_1a,91,169,
080004,IMM_2,96,304,
080004,IMM_1a,97,193,
080006,IMM_2,89,252,
080006,IMM_1a,88,161,
080007,IMM_2,96,279,
080007,IMM_1a,97,197,
080009,IMM_2,97,212,
080009,IMM_1a,98,162,
090001,IMM_2,70,304,
090001,IMM_1a,74,174,
090003,IMM_2,87,288,2
090003,IMM_1a,87,149,2
090004,IMM_2,95,280,2
090004,IMM_1a,91,138,2
090005,IMM_2,82,219,
090005,IMM_1a,76,93,
090006,IMM_2,79,258,2
090006,IMM_1a,90,153,2
090008,IMM_2,50,227,
090008,IMM_1a,54,147,
090011,IMM_2,96,306,
090011,IMM_1a,97,211,
093300,IMM_2,Not Available,Not Available,5
093300,IMM_1a,Not Available,Not Available,5
100001,IMM_2,79,288,2
100001,IMM_1a,84,159,2
100002,IMM_2,98,264,
100002,IMM_1a,99,169,
100006,IMM_2,82,277,2
100006,IMM_1a,89,116,2
100007,IMM_2,95,293,2
100007,IMM_1a,78,165,2
100008,IMM_2,99,274,2
100008,IMM_1a,100,140,2
100009,IMM_2,53,299,2
100009,IMM_1a,54,205,2
100012,IMM_2,85,276,
100012,IMM_1a,92,168,
100014,IMM_2,93,216,2
100014,IMM_1a,93,180,2
100017,IMM_2,78,267,
100017,IMM_1a,89,150,
100018,IMM_2,70,304,2
100018,IMM_1a,88,171,2
100019,IMM_2,78,282,
100019,IMM_1a,93,189,
100022,IMM_2,71,793,2
100022,IMM_1a,82,369,2
100023,IMM_2,86,343,2
100023,IMM_1a,83,284,2
100025,IMM_2,79,243,2
100025,IMM_1a,93,125,2
100026,IMM_2,97,549,
100026,IMM_1a,98,392,
100028,IMM_2,93,276,2
100028,IMM_1a,97,195,2
100029,IMM_2,82,622,2
100029,IMM_1a,90,362,2
100030,IMM_2,91,275,
100030,IMM_1a,92,173,
100032,IMM_2,54,251,2
100032,IMM_1a,67,125,2
100034,IMM_2,90,267,2
100034,IMM_1a,96,168,2
100035,IMM_2,83,298,
100035,IMM_1a,86,222,
100038,IMM_2,98,425,2
100038,IMM_1a,98,232,2
100039,IMM_2,72,271,
100039,IMM_1a,85,118,
100040,IMM_2,85,293,2
100040,IMM_1a,89,215,2
100043,IMM_2,98,268,2
100043,IMM_1a,96,223,2
100044,IMM_2,90,281,
100044,IMM_1a,90,205,
100045,IMM_2,69,296,2
100045,IMM_1a,83,193,2
100046,IMM_2,90,294,2
100046,IMM_1a,94,230,2
100047,IMM_2,98,320,2
100047,IMM_1a,99,263,2
100048,IMM_2,97,134,
100048,IMM_1a,96,115,
100049,IMM_2,91,237,2
100049,IMM_1a,98,175,2
100050,IMM_2,96,275,
100050,IMM_1a,98,247,
100051,IMM_2,90,429,2
100051,IMM_1a,94,286,2
100052,IMM_2,68,299,2
100052,IMM_1a,85,191,2
100053,IMM_2,89,287,2
100053,IMM_1a,96,191,2
100054,IMM_2,97,151,2
100054,IMM_1a,95,116,2
100055,IMM_2,89,335,2
100055,IMM_1a,89,242,2
100057,IMM_2,89,289,2
100057,IMM_1a,90,214,2
100062,IMM_2,90,273,
100062,IMM_1a,91,200,
100063,IMM_2,80,330,2
100063,IMM_1a,81,192,2
100067,IMM_2,86,325,2
100067,IMM_1a,80,239,2
100068,IMM_2,86,279,2
100068,IMM_1a,92,200,2
100069,IMM_2,98,221,2
100069,IMM_1a,99,164,2
100070,IMM_2,98,307,2
100070,IMM_1a,98,266,2
100071,IMM_2,91,267,2
100071,IMM_1a,96,181,2
100072,IMM_2,93,300,2
100072,IMM_1a,94,227,2
100073,IMM_2,98,292,
100073,IMM_1a,99,223,
100075,IMM_2,86,395,2
100075,IMM_1a,81,161,2
100076,IMM_2,62,206,2
100076,IMM_1a,65,170,2
100077,IMM_2,91,359,2
100077,IMM_1a,94,256,2
100080,IMM_2,100,305,2
100080,IMM_1a,100,229,2
100081,IMM_2,86,152,2
100081,IMM_1a,84,116,2
100084,IMM_2,83,295,2
100084,IMM_1a,96,223,2
100086,IMM_2,99,307,
100086,IMM_1a,99,207,
100087,IMM_2,83,280,2
100087,IMM_1a,81,174,2
100088,IMM_2,82,285,2
100088,IMM_1a,90,144,2
100090,IMM_2,97,306,2
100090,IMM_1a,94,196,2
100092,IMM_2,83,330,
100092,IMM_1a,88,236,
100093,IMM_2,88,304,2
100093,IMM_1a,87,188,2
100099,IMM_2,91,387,2
100099,IMM_1a,93,304,2
100102,IMM_2,85,238,2
100102,IMM_1a,86,130,2
100105,IMM_2,84,301,
100105,IMM_1a,95,212,
100106,IMM_2,84,151,2
100106,IMM_1a,82,108,2
100107,IMM_2,96,192,2
100107,IMM_1a,97,152,2
100109,IMM_2,96,433,2
100109,IMM_1a,96,354,2
100110,IMM_2,96,265,2
100110,IMM_1a,99,184,2
100113,IMM_2,82,278,2
100113,IMM_1a,80,133,2
100117,IMM_2,98,274,2
100117,IMM_1a,96,165,2
100118,IMM_2,97,298,2
100118,IMM_1a,98,240,2
100121,IMM_2,94,243,2
100121,IMM_1a,97,183,2
100122,IMM_2,91,369,2
100122,IMM_1a,88,266,2
100124,IMM_2,100,248,2
100124,IMM_1a,98,153,2
100125,IMM_2,95,411,2
100125,IMM_1a,98,229,2
100126,IMM_2,97,225,2
100126,IMM_1a,96,180,2
100127,IMM_2,85,316,2
100127,IMM_1a,83,195,2
100128,IMM_2,79,283,2
100128,IMM_1a,71,132,2
100130,IMM_2,73,168,
100130,IMM_1a,85,75,
100131,IMM_2,99,302,2
100131,IMM_1a,100,223,2
100132,IMM_2,87,290,2
100132,IMM_1a,83,198,2
100135,IMM_2,95,371,
100135,IMM_1a,93,193,
100137,IMM_2,78,286,2
100137,IMM_1a,87,203,2
100139,IMM_2,Not Available,Not Available,5
100139,IMM_1a,Not Available,Not Available,5
100140,IMM_2,91,170,2
100140,IMM_1a,95,110,2
100142,IMM_2,66,221,
100142,IMM_1a,95,111,
100150,IMM_2,93,232,2
100150,IMM_1a,93,132,2
100151,IMM_2,88,323,
100151,IMM_1a,88,216,
100154,IMM_2,97,259,2
100154,IMM_1a,92,102,2
100156,IMM_2,99,215,2
100156,IMM_1a,91,187,2
100157,IMM_2,95,283,
100157,IMM_1a,94,187,
100161,IMM_2,97,296,2
100161,IMM_1a,91,204,2
100166,IMM_2,100,304,2
100166,IMM_1a,98,242,2
100167,IMM_2,95,278,2
100167,IMM_1a,99,170,2
100168,IMM_2,100,274,2
100168,IMM_1a,100,206,2
100173,IMM_2,96,267,2
100173,IMM_1a,97,175,2
100175,IMM_2,83,127,2
100175,IMM_1a,93,88,2
100176,IMM_2,98,327,2
100176,IMM_1a,98,263,2
100177,IMM_2,92,284,
100177,IMM_1a,97,218,
100179,IMM_2,99,273,2
100179,IMM_1a,89,183,2
100180,IMM_2,97,286,2
100180,IMM_1a,95,153,2
100181,IMM_2,71,213,
100181,IMM_1a,68,159,
100183,IMM_2,96,328,2
100183,IMM_1a,97,261,2
100187,IMM_2,71,297,2
100187,IMM_1a,86,189,2
100189,IMM_2,95,285,2
100189,IMM_1a,99,177,2
100191,IMM_2,95,294,2
100191,IMM_1a,95,177,2
100200,IMM_2,94,306,
100200,IMM_1a,94,195,
100204,IMM_2,97,275,2
100204,IMM_1a,98,201,2
100206,IMM_2,99,237,2
100206,IMM_1a,99,162,2
100209,IMM_2,97,277,2
100209,IMM_1a,99,177,2
100211,IMM_2,88,235,2
100211,IMM_1a,89,168,2
100212,IMM_2,100,302,2
100212,IMM_1a,100,247,2
100213,IMM_2,93,298,2
100213,IMM_1a,87,247,2
100217,IMM_2,100,256,2
100217,IMM_1a,100,217,2
100220,IMM_2,90,287,
100220,IMM_1a,92,212,
100223,IMM_2,96,281,2
100223,IMM_1a,86,185,2
100224,IMM_2,99,303,2
100224,IMM_1a,100,201,2
100226,IMM_2,100,269,2
100226,IMM_1a,100,173,2
100228,IMM_2,100,303,2
100228,IMM_1a,100,235,2
100230,IMM_2,99,304,2
100230,IMM_1a,99,214,2
100231,IMM_2,92,295,2
100231,IMM_1a,91,201,2
100232,IMM_2,96,249,2
100232,IMM_1a,99,182,2
100234,IMM_2,100,307,2
100234,IMM_1a,100,128,2
100236,IMM_2,92,299,2
100236,IMM_1a,91,256,2
100238,IMM_2,100,300,2
100238,IMM_1a,97,218,2
100239,IMM_2,97,173,2
100239,IMM_1a,96,121,2
100240,IMM_2,0,22,1
100240,IMM_1a,0,13,1
100242,IMM_2,95,241,2
100242,IMM_1a,92,116,2
100243,IMM_2,86,266,2
100243,IMM_1a,81,146,2
100244,IMM_2,77,286,
100244,IMM_1a,75,206,
100246,IMM_2,99,281,2
100246,IMM_1a,100,175,2
100248,IMM_2,100,304,2
100248,IMM_1a,94,242,2
100249,IMM_2,93,304,2
100249,IMM_1a,96,229,2
100252,IMM_2,100,258,2
100252,IMM_1a,100,219,2
100253,IMM_2,98,315,2
100253,IMM_1a,98,223,2
100254,IMM_2,93,287,2
100254,IMM_1a,87,178,2
100255,IMM_2,98,199,2
100255,IMM_1a,98,114,2
100256,IMM_2,100,305,2
100256,IMM_1a,100,230,2
100258,IMM_2,100,329,2
100258,IMM_1a,100,260,2
100259,IMM_2,100,300,2
100259,IMM_1a,99,263,2
100260,IMM_2,99,282,2
100260,IMM_1a,100,214,2
100264,IMM_2,99,301,2
100264,IMM_1a,98,246,2
100265,IMM_2,92,292,2
100265,IMM_1a,94,191,2
100266,IMM_2,84,266,2
100266,IMM_1a,85,192,2
100267,IMM_2,97,173,2
100267,IMM_1a,92,149,2
100268,IMM_2,75,272,2
100268,IMM_1a,95,127,2
100269,IMM_2,95,278,2
100269,IMM_1a,99,123,2
100275,IMM_2,76,307,
100275,IMM_1a,85,168,
100276,IMM_2,92,258,
100276,IMM_1a,90,101,
100277,IMM_2,48,67,
100277,IMM_1a,52,62,
100281,IMM_2,80,265,2
100281,IMM_1a,98,146,2
100284,IMM_2,86,188,2
100284,IMM_1a,89,186,2
100285,IMM_2,72,232,2
100285,IMM_1a,97,94,2
100286,IMM_2,100,303,2
100286,IMM_1a,100,243,2
100287,IMM_2,95,316,2
100287,IMM_1a,95,192,2
100288,IMM_2,53,255,2
100288,IMM_1a,75,76,2
100289,IMM_2,94,302,2
100289,IMM_1a,96,185,2
100290,IMM_2,98,299,2
100290,IMM_1a,99,274,2
100291,IMM_2,86,267,
100291,IMM_1a,83,186,
100292,IMM_2,80,233,2
